Id,Sales
37673,5417.5
38529,6193.5
39385,0.0
40241,4849.4
10,5496.4
866,5835.1
1722,6468.4
2578,7607.9
3434,0.0
4290,4039.8
5146,5350.3
6002,4810.7
6858,5027.1
7714,5182.1
8570,5498.5
9426,0.0
10282,4324.1
11138,5995.0
11994,5677.7
12850,6104.6
13706,6658.3
14562,7221.1
15418,0.0
16274,3451.5
17130,5179.2
17986,5000.0
18842,4684.0
19698,4663.5
20554,5231.8
21410,0.0
22266,3376.2
23122,5564.5
23978,6024.9
24834,5838.0
25690,6550.3
26546,8317.0
27402,0.0
28258,3266.9
29114,5182.5
29970,4719.4
30826,4695.2
31682,5064.7
32538,4621.1
33394,0.0
34250,3128.8
35106,5390.1
35962,5499.5
36818,5833.5
37674,6361.8
38530,8248.5
39386,0.0
40242,3215.0
11,6196.5
867,6424.2
1723,6555.4
2579,8210.6
3435,0.0
4291,4949.1
5147,5577.8
6003,5904.8
6859,5755.7
7715,5863.0
8571,6294.8
9427,0.0
10283,5086.2
11139,7180.6
11995,6776.5
12851,6985.2
13707,7545.3
14563,9695.1
15419,0.0
16275,5769.2
17131,6594.1
17987,6118.8
18843,5687.2
19699,5557.6
20555,7227.8
21411,0.0
22267,6180.8
23123,7795.1
23979,7457.4
24835,7352.4
25691,8681.0
26547,9681.3
27403,0.0
28259,5892.9
29115,6028.9
29971,6175.4
30827,5790.2
31683,5709.5
32539,6956.5
33395,0.0
34251,5998.7
35107,7882.2
35963,7743.8
36819,7255.2
37675,7682.4
38531,9559.8
39387,0.0
40243,5851.8
12,7839.8
868,8040.5
1724,9234.0
2580,10320.7
3436,0.0
4292,5014.8
5148,5699.5
6004,6332.6
6860,7318.2
7716,7855.0
8572,9273.2
9428,0.0
10284,4989.1
11140,7478.3
11996,7843.7
12852,8396.9
13708,8730.4
14564,10433.6
15420,0.0
16276,4790.0
17132,6210.0
17988,6437.5
18844,6592.6
19700,6581.8
20556,7051.3
21412,0.0
22268,4532.8
23124,7347.7
23980,7289.0
24836,7656.7
25692,8513.3
26548,9507.0
27404,0.0
28260,4942.8
29116,6301.0
29972,6505.1
30828,6539.5
31684,6621.2
32540,8692.4
33396,0.0
34252,5094.2
35108,7553.1
35964,7665.3
36820,8501.0
37676,8715.8
38532,10464.3
39388,0.0
40244,5287.2
13,6464.9
869,6672.7
1725,7519.8
2581,8964.4
3437,0.0
4293,4849.2
5149,5674.2
6005,6803.1
6861,6981.0
7717,6757.3
8573,6892.9
9429,0.0
10285,4799.7
11141,7411.1
11997,6845.1
12853,7376.2
13709,8039.1
14565,9056.2
15421,0.0
16277,4833.5
17133,7599.9
17989,6920.1
18845,6361.2
19701,6682.5
20557,6578.0
21413,0.0
22269,4048.9
23125,7174.6
23981,6645.6
24837,7134.0
25693,7896.7
26549,9591.0
27405,0.0
28261,4251.6
29117,5445.0
29973,6930.2
30829,6890.0
31685,6610.1
32541,6950.8
33397,0.0
34253,4229.4
35109,7184.0
35965,7176.6
36821,6628.7
37677,7391.5
38533,9263.6
39389,0.0
40245,4671.3
14,7202.3
870,7627.4
1726,7787.8
2582,9916.3
3438,0.0
4294,5611.4
5150,6596.7
6006,7402.6
6862,7533.5
7718,8605.1
8574,8063.2
9430,0.0
10286,5845.2
11142,7298.4
11998,7386.2
12854,7666.8
13710,8776.6
14566,9300.3
15422,0.0
16278,7257.1
17134,7512.4
17990,6796.2
18846,6536.7
19702,6910.0
20558,7854.3
21414,0.0
22270,6652.4
23126,7711.5
23982,7626.2
24838,8468.0
25694,9108.8
26550,10925.9
27406,0.0
28262,0.0
29118,6965.4
29974,6828.8
30830,6944.8
31686,7176.5
32542,8738.5
33398,0.0
34254,6470.2
35110,7397.0
35966,7457.2
36822,8194.9
37678,8795.2
38534,9868.0
39390,0.0
40246,6267.1
15,4939.9
871,5630.7
1727,6657.4
2583,9472.7
3439,0.0
4295,4612.1
5151,4964.4
6007,4706.9
6863,4714.8
7719,4351.2
8575,5144.1
9431,0.0
10287,4795.9
11143,5989.3
11999,5982.4
12855,5922.4
13711,6685.2
14567,7389.9
15423,0.0
16279,5049.7
17135,4144.4
17991,4530.7
18847,4410.5
19703,4356.3
20559,4201.9
21415,0.0
22271,4590.5
23127,5843.7
23983,5459.8
24839,5577.8
25695,7211.1
26551,7606.6
27407,0.0
28263,4447.4
29119,5017.3
29975,4473.1
30831,4325.3
31687,4205.3
32543,4520.3
33399,0.0
34255,4837.6
35111,5768.3
35967,5837.8
36823,5885.4
37679,7816.8
38535,7766.6
39391,0.0
40247,4983.7
16,4346.5
872,4663.8
1728,4881.2
2584,6600.6
3440,0.0
4296,2743.5
5152,6574.3
6008,4415.0
6864,4492.6
7720,5066.1
8576,4662.6
9432,0.0
10288,2622.9
11144,4420.2
12000,4643.4
12856,4346.7
13712,5105.4
14568,6350.3
15424,0.0
16280,2965.1
17136,5154.0
17992,4553.4
18848,4699.7
19704,4805.2
20560,4626.0
21416,0.0
22272,2568.7
23128,4446.2
23984,4406.9
24840,4463.8
25696,4339.2
26552,6402.3
27408,0.0
28264,0.0
29120,5214.6
29976,4260.6
30832,3993.7
31688,4550.5
32544,4454.3
33400,0.0
34256,2731.4
35112,4726.1
35968,4646.9
36824,4884.9
37680,5304.2
38536,6818.8
39392,0.0
40248,3105.5
17,5590.4
873,5624.3
1729,5795.9
2585,8062.6
3441,0.0
4297,4622.2
5153,5139.9
6009,4782.3
6865,4580.3
7721,4269.0
8577,4768.2
9433,0.0
10289,4692.6
11145,6211.1
12001,5596.4
12857,5881.7
13713,6078.9
14569,7144.5
15425,0.0
16281,4181.8
17137,4844.8
17993,4844.3
18849,4665.1
19705,4883.8
20561,5076.3
21417,0.0
22273,3978.1
23129,5507.2
23985,5534.1
24841,5733.8
25697,5762.1
26553,7832.0
27409,0.0
28265,4007.6
29121,5416.3
29977,4702.5
30833,4460.6
31689,4385.2
32545,4855.1
33401,0.0
34257,3883.0
35113,5769.9
35969,5922.1
36825,5782.0
37681,6804.7
38537,8189.1
39393,0.0
40249,4241.5
18,8842.8
874,8805.8
1730,10468.9
2586,12988.0
3442,0.0
4298,6845.1
5154,8455.9
6010,7952.6
6866,8320.5
7722,7968.4
8578,8595.0
9434,0.0
10290,6831.1
11146,10042.0
12002,9252.5
12858,10451.5
13714,11348.3
14570,15879.0
15426,0.0
16282,7261.7
17138,8260.5
17994,7877.2
18850,7927.9
19706,7452.8
20562,8071.9
21418,0.0
22274,6560.7
23130,9916.9
23986,9280.2
24842,10359.4
25698,11163.6
26554,14766.7
27410,0.0
28266,6736.0
29122,8808.3
29978,8000.7
30834,8349.9
31690,8408.9
32546,8693.6
33402,0.0
34258,6936.0
35114,10137.1
35970,9018.2
36826,9783.2
37682,10530.1
38538,12772.0
39394,0.0
40250,6700.9
19,10065.3
875,10171.0
1731,11584.2
2587,12498.3
3443,0.0
4299,7877.0
5155,9039.7
6011,8958.5
6867,9330.1
7723,9481.4
8579,11321.9
9435,0.0
10291,8490.7
11147,10633.5
12003,10510.0
12859,11737.7
13715,13339.0
14571,15358.1
15427,0.0
16283,9892.7
17139,11027.2
17995,9202.0
18851,8647.7
19707,8913.9
20563,10805.5
21419,0.0
22275,8534.3
23131,9735.9
23987,10013.2
24843,10784.9
25699,12137.9
26555,12354.2
27411,0.0
28267,7956.1
29123,9450.1
29979,8905.1
30835,8881.2
31691,9317.2
32547,10907.9
33403,0.0
34259,7748.2
35115,9394.5
35971,10223.2
36827,9567.8
37683,11519.8
38539,13671.4
39395,0.0
40251,8766.9
20,9742.7
876,10377.7
1732,11674.4
2588,13789.4
3444,0.0
4300,6943.3
5156,7574.4
6012,8016.2
6868,8518.0
7724,8247.2
8580,8086.4
9436,0.0
10292,6773.3
11148,9562.3
12004,10518.0
12860,11189.1
13716,12595.9
14572,13509.2
15428,0.0
16284,8014.6
17140,8032.4
17996,9463.1
18852,9499.3
19708,8685.6
20564,10609.7
21420,0.0
22276,7133.2
23132,9059.4
23988,9942.7
24844,10666.6
25700,11399.1
26556,13770.0
27412,0.0
28268,7197.0
29124,7488.1
29980,7638.6
30836,8491.9
31692,9913.3
32548,9297.5
33404,0.0
34260,6615.3
35116,9493.3
35972,9547.7
36828,9674.2
37684,11778.9
38540,13257.1
39396,0.0
40252,7131.7
21,7441.7
877,7038.8
1733,8192.3
2589,11094.4
3445,0.0
4301,6821.5
5157,6326.6
6013,6278.2
6869,6545.4
7725,6770.2
8581,7394.5
9437,0.0
10293,7007.9
11149,7492.3
12005,7829.5
12861,7891.9
13717,9220.5
14573,10888.2
15429,0.0
16285,7369.1
17141,6849.2
17997,6411.4
18853,6528.5
19709,5774.6
20565,6128.6
21421,0.0
22277,7176.2
23133,7051.0
23989,7266.3
24845,7058.8
25701,8122.2
26557,11904.3
27413,0.0
28269,6441.9
29125,6622.4
29981,6650.8
30837,6208.7
31693,6193.3
32549,7768.4
33405,0.0
34261,6464.0
35117,7366.1
35973,7988.0
36829,7098.2
37685,8033.0
38541,11423.4
39397,0.0
40253,6648.2
22,5144.5
878,4938.7
1734,6100.7
2590,6496.6
3446,0.0
4302,3893.3
5158,4922.5
6014,4432.0
6870,4599.7
7726,4430.4
8582,4986.4
9438,0.0
10294,3879.0
11150,5149.3
12006,5710.1
12862,5691.4
13718,6562.7
14574,7213.6
15430,0.0
16286,4791.2
17142,5519.3
17998,4638.1
18854,4524.4
19710,4438.0
20566,5426.2
21422,0.0
22278,4153.3
23134,5209.1
23990,5157.7
24846,5761.0
25702,6112.9
26558,6778.1
27414,0.0
28270,3934.2
29126,4464.1
29982,4984.0
30838,4397.1
31694,4660.3
32550,4672.7
33406,0.0
34262,4011.2
35118,5188.2
35974,5650.0
36830,5117.2
37686,6283.6
38542,7206.1
39398,0.0
40254,4052.1
23,5655.6
879,5388.9
1735,6009.8
2591,6621.8
3447,0.0
4303,5376.7
5159,5647.0
6015,5108.2
6871,4853.3
7727,4936.4
8583,5428.8
9439,0.0
10295,5440.2
11151,6257.2
12007,6034.8
12863,6542.6
13719,6553.0
14575,7832.7
15431,0.0
16287,5536.5
17143,6148.4
17999,5831.1
18855,5823.5
19711,5302.1
20567,6170.1
21423,0.0
22279,5539.1
23135,6509.1
23991,6436.2
24847,6277.6
25703,6800.2
26559,8307.4
27415,0.0
28271,5648.7
29127,5468.5
29983,5909.0
30839,5373.5
31695,5393.6
32551,5688.2
33407,0.0
34263,5569.9
35119,6546.8
35975,6257.4
36831,6092.3
37687,6503.0
38543,8465.0
39399,0.0
40255,5626.6
24,3648.1
880,3774.7
1736,4298.2
2592,5030.6
3448,0.0
4304,2187.9
5160,3571.8
6016,3913.8
6872,3853.3
7728,3858.6
8584,3469.2
9440,0.0
10296,2256.7
11152,3869.7
12008,3765.3
12864,4309.2
13720,4472.1
14576,5317.6
15432,0.0
16288,2341.3
17144,3850.1
18000,3889.2
18856,3808.3
19712,4097.3
20568,3891.5
21424,0.0
22280,2041.0
23136,3592.0
23992,3533.0
24848,3831.2
25704,4384.8
26560,5204.3
27416,0.0
28272,0.0
29128,4090.4
29984,4060.9
30840,3098.5
31696,3910.3
32552,4007.2
33408,0.0
34264,0.0
35120,3894.7
35976,4038.4
36832,4077.9
37688,4624.5
38544,5152.6
39400,0.0
40256,2615.2
25,7700.0
881,8058.9
1737,8654.6
2593,9953.2
3449,0.0
4305,6713.4
5161,7006.7
6017,6595.8
6873,6843.2
7729,7111.9
8585,8014.5
9441,0.0
10297,7353.5
11153,8113.7
12009,8250.1
12865,8303.7
13721,9327.0
14577,11136.4
15433,0.0
16289,7856.3
17145,8381.9
18001,7964.4
18857,7505.9
19713,7148.4
20569,7994.2
21425,0.0
22281,6948.0
23137,8731.2
23993,8053.6
24849,8613.2
25705,10335.2
26561,11394.6
27417,0.0
28273,6689.4
29129,7459.3
29985,7434.5
30841,7032.2
31697,7103.9
32553,7550.5
33409,0.0
34265,6434.9
35121,8209.8
35977,8783.0
36833,8135.2
37689,8790.7
38545,10985.5
39401,0.0
40257,7000.0
26,9709.2
882,10020.5
1738,11555.5
2594,13760.5
3450,0.0
4306,8939.5
5162,8951.0
6018,8957.0
6874,9441.7
7730,9735.7
8586,10190.4
9442,0.0
10298,8655.9
11154,10651.1
12010,10781.7
12866,10799.3
13722,11680.6
14578,15631.8
15434,0.0
16290,8609.1
17146,10007.0
18002,9106.1
18858,8609.8
19714,8219.7
20570,9866.7
21426,0.0
22282,8975.3
23138,10413.8
23994,9638.0
24850,10945.5
25706,11998.3
26562,15016.2
27418,0.0
28274,9290.4
29130,9491.5
29986,9132.3
30842,10207.1
31698,9814.1
32554,10529.6
33410,0.0
34266,9379.8
35122,9968.1
35978,9545.1
36834,8888.7
37690,10520.4
38546,14801.3
39402,0.0
40258,8297.1
27,8613.9
883,9839.2
1739,10133.5
2595,10709.2
3451,0.0
4307,7353.3
5163,8201.5
6019,10385.6
6875,10736.5
7731,12557.0
8587,11153.0
9443,0.0
10299,8106.0
11155,8701.1
12011,9311.1
12867,9603.3
13723,10552.3
14579,11190.0
15435,0.0
16291,7804.4
17147,8951.0
18003,8999.2
18859,8888.6
19715,11148.6
20571,9897.6
21427,0.0
22283,7764.7
23139,8330.4
23995,8618.5
24851,8634.6
25707,10596.5
26563,11360.6
27419,0.0
28275,0.0
29131,7958.5
29987,7886.7
30843,7844.0
31699,10380.1
32555,8546.0
33411,0.0
34267,8074.9
35123,8900.4
35979,8977.2
36835,8427.6
37691,11069.2
38547,11394.1
39403,0.0
40259,6356.5
28,5880.4
884,5292.6
1740,6984.1
2596,8265.0
3452,0.0
4308,5482.4
5164,5318.1
6020,4695.7
6876,4937.3
7732,5260.4
8588,5125.0
9444,0.0
10300,5421.2
11156,6867.6
12012,6732.1
12868,6761.1
13724,6950.4
14580,8696.6
15436,0.0
16292,6455.0
17148,5659.5
18004,5309.4
18860,4727.5
19716,5024.7
20572,5179.9
21428,0.0
22284,6226.5
23140,5775.3
23996,5344.5
24852,6571.5
25708,6927.0
26564,9140.1
27420,0.0
28276,6071.8
29132,5040.6
29988,4945.8
30844,4840.7
31700,4808.7
32556,5610.8
33412,0.0
34268,6015.2
35124,6046.6
35980,6508.1
36836,5840.9
37692,6570.5
38548,8739.9
39404,0.0
40260,5239.7
29,4724.3
885,5338.3
1741,5367.2
2597,7108.8
3453,0.0
4309,3332.0
5165,4764.5
6021,4377.1
6877,4130.9
7733,4254.4
8589,4752.2
9445,0.0
10301,3514.4
11157,5304.3
12013,4607.8
12869,5804.1
13725,5647.5
14581,7042.5
15437,0.0
16293,3149.9
17149,5110.1
18005,4413.0
18861,4385.9
19717,4505.1
20573,4665.7
21429,0.0
22285,3226.8
23141,5066.1
23997,4783.5
24853,5746.8
25709,5317.6
26565,6558.8
27421,0.0
28277,3008.9
29133,4891.6
29989,4282.6
30845,4510.1
31701,4459.3
32557,4996.4
33413,0.0
34269,3044.1
35125,5003.9
35981,5127.6
36837,5948.5
37693,5772.1
38549,7348.9
39405,0.0
40261,2958.6
30,4686.8
886,4760.6
1742,5783.7
2598,6151.8
3454,0.0
4310,3737.0
5166,4658.6
6022,4767.7
6878,4681.8
7734,4819.2
8590,4924.1
9446,0.0
10302,3157.0
11158,5184.6
12014,4541.6
12870,5407.5
13726,5947.4
14582,6672.7
15438,0.0
16294,4473.7
17150,4279.8
18006,4830.9
18862,4774.0
19718,4599.2
20574,5470.3
21430,0.0
22286,4314.6
23142,5468.3
23998,5572.1
24854,5575.3
25710,5891.3
26566,6155.0
27422,0.0
28278,4303.3
29134,4996.0
29990,5086.0
30846,4927.1
31702,5076.3
32558,5098.7
33414,0.0
34270,4520.0
35126,5650.9
35982,5620.8
36838,5186.4
37694,6668.3
38550,7333.4
39406,0.0
40262,4613.3
31,4634.0
887,4448.3
1743,5500.6
2599,5925.5
3455,0.0
4311,5273.2
5167,5036.4
6023,5059.6
6879,4927.4
7735,5003.6
8591,5148.9
9447,0.0
10303,5461.9
11159,4884.2
12015,4041.8
12871,4864.7
13727,5432.8
14583,7447.2
15439,0.0
16295,6253.5
17151,5695.8
18007,5025.4
18863,5202.6
19719,5429.0
20575,5374.6
21431,0.0
22287,5262.8
23143,7594.6
23999,7222.1
24855,7516.0
25711,5873.5
26567,7929.0
27423,0.0
28279,0.0
29135,5207.8
29991,5423.1
30847,5402.2
31703,5732.9
32559,5759.1
33415,0.0
34271,5338.5
35127,6170.5
35983,6065.9
36839,6181.4
37695,6409.0
38551,7198.0
39407,0.0
40263,6383.6
32,9621.8
888,11256.6
1744,11146.8
2600,13087.8
3456,0.0
4312,8104.6
5168,9327.2
6024,9076.8
6880,9827.5
7736,9599.9
8592,9636.1
9448,0.0
10304,7869.9
11160,10577.0
12016,10491.8
12872,11867.5
13728,13702.8
14584,13261.3
15440,0.0
16296,8133.4
17152,10140.6
18008,9454.8
18864,9611.9
19720,10331.9
20576,10111.5
21432,0.0
22288,8410.6
23144,10801.6
24000,11247.2
24856,11928.3
25712,12396.9
26568,14130.8
27424,0.0
28280,8087.7
29136,10309.8
29992,9418.0
30848,9752.2
31704,9748.6
32560,10049.4
33416,0.0
34272,8076.5
35128,9956.9
35984,10135.9
36840,9921.9
37696,11897.8
38552,14018.4
39408,0.0
40264,7963.9
33,7351.3
889,6702.5
1745,8476.3
2601,9125.8
3457,0.0
4313,5911.7
5169,5842.2
6025,6061.2
6881,6697.5
7737,5279.8
8593,6477.9
9449,0.0
10305,5576.3
11161,7502.1
12017,7998.4
12873,7730.3
13729,8543.9
14585,9607.0
15441,0.0
16297,4973.7
17153,5633.2
18009,5533.6
18865,5485.1
19721,5221.2
20577,5945.7
21433,0.0
22289,4747.4
23145,7545.2
24001,7103.6
24857,7669.0
25713,8194.0
26569,9655.8
27425,0.0
28281,4748.7
29137,5545.1
29993,5248.0
30849,5262.0
31705,5335.0
32561,6333.7
33417,0.0
34273,4865.4
35129,7082.0
35985,6727.4
36841,6458.1
37697,7829.0
38553,9897.8
39409,0.0
40265,5585.5
34,5040.7
890,5233.0
1746,5360.4
2602,6129.9
3458,0.0
4314,5366.2
5170,5153.0
6026,4722.4
6882,4574.6
7738,4223.2
8594,4723.0
9450,0.0
10306,4957.5
11162,5793.0
12018,5849.7
12874,5430.8
13730,5433.9
14586,7678.6
15442,0.0
16298,5279.8
17154,4919.9
18010,4177.4
18866,4090.5
19722,4093.6
20578,4629.2
21434,0.0
22290,5093.1
23146,5042.9
24002,5226.5
24858,5245.6
25714,5701.1
26570,6613.8
27426,0.0
28282,5079.3
29138,5072.7
29994,4528.3
30850,3992.6
31706,4137.6
32562,4594.6
33418,0.0
34274,5350.4
35130,5412.9
35986,5678.0
36842,5387.7
37698,5621.2
38554,7600.4
39410,0.0
40266,5687.7
35,4679.5
891,5130.6
1747,5699.6
2603,6297.1
3459,0.0
4315,3534.3
5171,6645.1
6027,4356.5
6883,4410.9
7739,4737.8
8595,4737.0
9451,0.0
10307,3196.6
11163,4930.2
12019,4418.1
12875,5748.4
13731,6227.5
14587,6601.1
15443,0.0
16299,3755.2
17155,5924.9
18011,4551.2
18867,4289.7
19723,4616.8
20579,4686.3
21435,0.0
22291,3086.5
23147,7322.4
24003,7365.6
24859,7472.3
25715,5696.6
26571,6814.3
27427,0.0
28283,0.0
29139,5684.1
29995,5133.4
30851,4952.3
31707,4876.5
32563,5217.1
33419,0.0
34275,3533.0
35131,7627.0
35987,7471.3
36843,7964.0
37699,5717.9
38555,7150.1
39411,0.0
40267,3764.8
36,7211.8
892,8027.0
1748,8187.2
2604,8683.1
3460,0.0
4316,6835.2
5172,6311.4
6028,6913.8
6884,6858.2
7740,6724.9
8596,7388.0
9452,0.0
10308,6341.2
11164,7984.3
12020,8022.6
12876,8544.2
13732,8732.5
14588,11928.4
15444,0.0
16300,6429.8
17156,7642.6
18012,6935.6
18868,6975.5
19724,6849.0
20580,8145.8
21436,0.0
22292,5537.3
23148,7482.2
24004,7753.8
24860,7804.0
25716,9091.9
26572,9657.3
27428,0.0
28284,5741.0
29140,7634.0
29996,6563.3
30852,6283.3
31708,6682.1
32564,7754.7
33420,0.0
34276,5408.9
35132,7283.4
35988,7303.2
36844,7464.4
37700,8082.2
38556,10034.2
39412,0.0
40268,5451.3
37,3884.9
893,4030.4
1749,4219.1
2605,5555.5
3461,0.0
4317,2310.8
5173,3353.8
6029,3384.0
6885,3797.7
7741,3855.2
8597,3709.0
9453,0.0
10309,2364.4
11165,4716.5
12021,3838.5
12877,4264.5
13733,4253.5
14589,5329.1
15445,0.0
16301,2932.8
17157,3576.9
18013,3522.0
18869,3606.2
19725,3520.0
20581,3505.7
21437,0.0
22293,2901.9
23149,3961.3
24005,3450.4
24861,3589.0
25717,4484.7
26573,5210.3
27429,0.0
28285,2544.6
29141,3529.0
29997,3384.6
30853,3762.3
31709,3536.1
32565,3711.0
33421,0.0
34277,2653.5
35133,3688.5
35989,3159.7
36845,3809.4
37701,3808.9
38557,5207.5
39413,0.0
40269,2665.3
38,7329.5
894,7577.4
1750,8721.0
2606,10388.6
3462,0.0
4318,6656.2
5174,6709.0
6030,5706.2
6886,5329.5
7742,5776.2
8598,7281.2
9454,0.0
10310,6833.9
11166,7780.6
12022,7257.1
