Id,Sales
30834,7034.7
31690,6915.7
32546,7729.7
33402,0.0
34258,6837.3
35114,10206.2
35970,9933.5
36826,9993.8
37682,10857.2
38538,12253.6
39394,0.0
40250,7348.9
19,10319.2
875,11056.6
1731,10853.6
2587,12527.8
3443,0.0
4299,7620.2
5155,8118.5
6011,9489.4
6867,9198.7
7723,9602.9
8579,9421.6
9435,0.0
10291,7799.8
11147,10086.3
12003,11012.5
12859,11006.7
13715,11911.1
14571,14603.8
15427,0.0
16283,8404.5
17139,10782.4
17995,9605.7
18851,8863.3
19707,9031.9
20563,9345.8
21419,0.0
22275,7866.5
23131,9952.7
23987,9475.2
24843,9823.5
25699,10584.6
26555,13380.6
27411,0.0
28267,7954.2
29123,9088.2
29979,9306.1
30835,8809.6
31691,9151.9
32547,9703.7
33403,0.0
34259,7864.6
35115,9278.8
35971,9924.4
36827,10117.0
37683,10974.8
38539,13357.2
39395,0.0
40251,8521.7
20,9851.5
876,10051.7
1732,11497.3
2588,13474.4
3444,0.0
4300,7149.7
5156,7610.3
6012,6598.9
6868,6766.5
7724,7269.2
8580,6556.5
9436,0.0
10292,7315.6
11148,9495.2
12004,9754.6
12860,10070.7
13716,12718.8
14572,14238.3
15428,0.0
16284,7140.3
17140,7800.5
17996,7802.5
18852,6695.8
19708,6780.3
20564,7160.4
21420,0.0
22276,7307.4
23132,9416.0
23988,9446.3
24844,10680.8
25700,12787.2
26556,13053.9
27412,0.0
28268,7512.2
29124,7821.7
29980,6639.8
30836,7171.6
31692,6921.6
32548,7521.3
33404,0.0
34260,7058.2
35116,9325.9
35972,9503.3
36828,9811.5
37684,13221.1
38540,13486.9
39396,0.0
40252,7098.4
21,7452.6
877,7265.4
1733,8693.8
2589,11233.8
3445,0.0
4301,7032.2
5157,6225.5
6013,5825.1
6869,5942.0
7725,5935.4
8581,6790.0
9437,0.0
10293,7680.5
11149,7984.7
12005,7821.2
12861,8393.4
13717,9454.2
14573,11828.5
15429,0.0
16285,7398.2
17141,6871.3
17997,5759.7
18853,5641.8
19709,5739.8
20565,6090.2
21421,0.0
22277,7213.4
23133,7702.8
23989,7527.4
24845,7701.2
25701,8304.0
26557,11842.2
27413,0.0
28269,7049.1
29125,5884.4
29981,5644.4
30837,5646.2
31693,5634.4
32549,5769.0
33405,0.0
34261,7045.4
35117,7703.2
35973,7784.9
36829,7567.5
37685,8741.4
38541,10442.2
39397,0.0
40253,6768.2
22,4947.9
878,4763.5
1734,6206.0
2590,6735.1
3446,0.0
4302,4387.2
5158,4320.1
6014,4086.1
6870,3949.8
7726,3933.4
8582,3859.1
9438,0.0
10294,4864.7
11150,4807.0
12006,5291.3
12862,5375.8
13718,5503.4
14574,7198.2
15430,0.0
16286,5135.9
17142,4863.4
17998,3903.1
18854,4024.1
19710,3609.4
20566,3800.6
21422,0.0
22278,4076.1
23134,4312.2
23990,4952.3
24846,4704.2
25702,6388.3
26558,7347.2
27414,0.0
28270,4157.0
29126,3785.8
29982,4389.5
30838,4517.7
31694,4122.1
32550,4306.8
33406,0.0
34262,4492.0
35118,5835.6
35974,5983.7
36830,5601.0
37686,5985.3
38542,6745.9
39398,0.0
40254,4570.9
23,5666.8
879,5421.6
1735,6363.2
2591,6621.0
3447,0.0
4303,5554.9
5159,4868.0
6015,4568.9
6871,4513.6
7727,4290.7
8583,4516.8
9439,0.0
10295,5468.4
11151,6409.8
12007,6164.4
12863,6374.5
13719,6830.5
14575,8575.0
15431,0.0
16287,6101.8
17143,6561.3
17999,5468.8
18855,4775.8
19711,4864.8
20567,5776.4
21423,0.0
22279,5479.3
23135,6291.7
23991,6555.8
24847,6517.1
25703,7183.2
26559,8500.0
27415,0.0
28271,5484.4
29127,5514.8
29983,5034.7
30839,4561.0
31695,4933.7
32551,5166.4
33407,0.0
34263,5781.6
35119,6577.6
35975,6615.1
36831,6542.8
37687,6738.2
38543,8317.1
39399,0.0
40255,5537.5
24,3762.1
880,3770.0
1736,4202.0
2592,5396.4
3448,0.0
4304,2313.7
5160,5093.8
6016,3394.3
6872,3408.5
7728,3552.7
8584,3610.0
9440,0.0
10296,2233.0
11152,3743.0
12008,3723.5
12864,3732.2
13720,4252.5
14576,5568.9
15432,0.0
16288,1825.9
17144,3788.9
18000,3380.7
18856,3430.8
19712,3351.2
20568,3718.0
21424,0.0
22280,2088.8
23136,3561.1
23992,3982.1
24848,3811.1
25704,4242.1
26560,5546.0
27416,0.0
28272,0.0
29128,3868.6
29984,3459.8
30840,3029.9
31696,3513.1
32552,3763.0
33408,0.0
34264,0.0
35120,3863.2
35976,3795.3
36832,4193.7
37688,4179.4
38544,5546.0
39400,0.0
40256,2124.0
25,7849.1
881,7080.1
1737,8483.3
2593,9916.0
3449,0.0
4305,7674.4
5161,6848.4
6017,6207.5
6873,5911.9
7729,6344.4
8585,7061.8
9441,0.0
10297,7752.4
11153,8257.8
12009,8250.4
12865,8487.4
13721,9160.5
14577,11056.2
15433,0.0
16289,7447.2
17145,8317.5
18001,7096.1
18857,7357.9
19713,6258.1
20569,6695.4
21425,0.0
22281,7730.4
23137,8205.2
23993,8215.8
24849,9114.9
25705,8860.0
26561,11451.8
27417,0.0
28273,7556.0
29129,7180.8
29985,6791.0
30841,6796.0
31697,6890.3
32553,8078.6
33409,0.0
34265,7867.3
35121,7460.0
35977,7698.9
36833,8330.1
37689,9138.2
38545,11090.6
39401,0.0
40257,7767.1
26,9762.3
882,9743.1
1738,11479.7
2594,13647.9
3450,0.0
4306,7725.6
5162,8521.1
6018,7544.9
6874,7894.7
7730,8297.8
8586,8057.6
9442,0.0
10298,9001.9
11154,10773.1
12010,10618.1
12866,10662.0
13722,11953.4
14578,15307.1
15434,0.0
16290,8859.1
17146,8998.7
18002,7736.9
18858,8248.4
19714,8082.4
20570,8841.4
21426,0.0
22282,7990.5
23138,10154.5
23994,9806.2
24850,9620.9
25706,10461.3
26562,14271.3
27418,0.0
28274,8060.4
29130,8676.4
29986,7775.2
30842,7756.5
31698,7651.2
32554,8296.0
33410,0.0
34266,8103.5
35122,10133.9
35978,10021.0
36834,10172.5
37690,10493.0
38546,13945.6
39402,0.0
40258,8650.1
27,8962.3
883,9156.2
1739,10219.0
2595,10564.5
3451,0.0
4307,7018.4
5163,8121.9
6019,7711.8
6875,7685.3
7731,8516.1
8587,8261.3
9443,0.0
10299,6633.9
11155,8688.7
12011,8748.9
12867,9339.1
13723,10171.7
14579,12037.7
15435,0.0
16291,7920.3
17147,8650.9
18003,7917.9
18859,7637.1
19715,7804.7
20571,8076.6
21427,0.0
22283,8607.9
23139,9870.4
23995,9683.3
24851,10133.8
25707,10725.0
26563,11390.8
27419,0.0
28275,0.0
29131,8396.7
29987,7814.2
30843,6757.7
31699,7988.7
32555,8454.7
33411,0.0
34267,8420.4
35123,9498.2
35979,9354.3
36835,9788.2
37691,10823.2
38547,12037.7
39403,0.0
40259,8234.2
28,6254.0
884,5994.2
1740,6798.0
2596,8162.3
3452,0.0
4308,5322.3
5164,5362.7
6020,4034.2
6876,4235.2
7732,4689.5
8588,4668.5
9444,0.0
10300,5456.4
11156,6488.6
12012,6802.6
12868,7110.5
13724,7132.7
14580,8678.1
15436,0.0
16292,4617.2
17148,5829.2
18004,4499.9
18860,4096.2
19716,4103.7
20572,4377.7
21428,0.0
22284,4676.7
23140,6177.7
23996,5817.2
24852,6510.3
25708,6335.8
26564,9384.7
27420,0.0
28276,4672.5
29132,5232.9
29988,4463.4
30844,4264.3
31700,4360.6
32556,4711.6
33412,0.0
34268,4524.1
35124,5876.9
35980,5765.6
36836,5956.8
37692,6925.7
38548,8632.6
39404,0.0
40260,5775.0
29,4855.7
885,4976.5
1741,5247.4
2597,5998.9
3453,0.0
4309,2849.0
5165,4048.3
6021,3947.3
6877,4142.0
7733,3953.7
8589,4324.2
9445,0.0
10301,2981.5
11157,4643.6
12013,5137.5
12869,5741.8
13725,5703.6
14581,6238.0
15437,0.0
16293,2919.5
17149,4971.5
18005,3935.7
18861,3947.5
19717,3818.8
20573,3982.5
21429,0.0
22285,3007.0
23141,4518.8
23997,4583.8
24853,4937.2
25709,5685.3
26565,6376.6
27421,0.0
28277,2919.5
29133,4384.9
29989,3939.2
30845,3939.2
31701,3724.7
32557,4232.7
33413,0.0
34269,2919.5
35125,4725.1
35981,5167.7
36837,5561.1
37693,5324.0
38549,6076.7
39405,0.0
40261,3681.3
30,4628.6
886,4828.1
1742,5848.1
2598,6598.4
3454,0.0
4310,3568.0
5166,4147.2
6022,4152.5
6878,4149.5
7734,4313.2
8590,4398.5
9446,0.0
10302,3570.0
11158,5167.9
12014,4890.7
12870,5182.3
13726,5743.9
14582,7619.6
15438,0.0
16294,3653.0
17150,4270.2
18006,3898.4
18862,3939.3
19718,3976.5
20574,4473.5
21430,0.0
22286,3639.2
23142,5366.4
23998,5506.2
24854,5719.3
25710,6439.6
26566,6937.5
27422,0.0
28278,3607.4
29134,4455.0
29990,4368.4
30846,4117.6
31702,4762.1
32558,5061.4
33414,0.0
34270,4432.8
35126,4853.1
35982,5153.1
36838,5059.9
37694,6424.6
38550,7322.6
39406,0.0
40262,5432.3
31,4505.9
887,4417.7
1743,4833.2
2599,6579.3
3455,0.0
4311,4984.8
5167,5853.5
6023,4398.3
6879,5266.6
7735,5348.1
8591,5460.2
9447,0.0
10303,5154.8
11159,4649.9
12015,4661.6
12871,4507.8
13727,4821.9
14583,6733.5
15439,0.0
16295,5587.9
17151,6616.3
18007,5531.1
18863,5351.1
19719,5419.1
20575,5681.0
21431,0.0
22287,5854.5
23143,6727.2
23999,6602.9
24855,6702.7
25711,6655.3
26567,7797.2
27423,0.0
28279,0.0
29135,6868.0
29991,5683.9
30847,4849.4
31703,5908.8
32559,6141.7
33415,0.0
34271,5952.0
35127,6729.4
35983,6705.6
36839,6729.4
37695,6440.6
38551,8057.1
39407,0.0
40263,5514.1
32,10688.9
888,10539.8
1744,12749.2
2600,14101.1
3456,0.0
4312,8135.6
5168,8345.4
6024,8453.9
6880,8849.5
7736,8649.4
8592,8324.7
9448,0.0
10304,7446.6
11160,10999.5
12016,10801.8
12872,11685.7
13728,12846.2
14584,14794.4
15440,0.0
16296,9029.0
17152,9430.3
18008,8677.3
18864,9192.5
19720,8932.7
20576,9332.9
21432,0.0
22288,8869.2
23144,10455.1
24000,10920.3
24856,11073.8
25712,11594.0
26568,14331.7
27424,0.0
28280,8695.0
29136,8613.8
29992,8446.4
30848,8455.0
31704,9180.1
32560,8711.5
33416,0.0
34272,8379.7
35128,10369.8
35984,10342.4
36840,10605.6
37696,11281.6
38552,13972.2
39408,0.0
40264,7368.5
33,7585.4
889,7113.0
1745,8439.6
2601,9679.1
3457,0.0
4313,4668.6
5169,6204.7
6025,5495.0
6881,5392.6
7737,5097.0
8593,5983.9
9449,0.0
10305,4601.3
11161,7248.8
12017,7746.5
12873,7859.7
13729,9099.0
14585,10543.0
15441,0.0
16297,4505.4
17153,5490.2
18009,5084.2
18865,5079.7
19721,4767.5
20577,5418.1
21433,0.0
22289,4729.7
23145,6992.3
24001,6948.9
24857,6866.0
25713,8512.2
26569,9260.9
27425,0.0
28281,4678.7
29137,5735.5
29993,5200.4
30849,5012.2
31705,5112.3
32561,5634.5
33417,0.0
34273,4546.5
35129,6785.0
35985,6578.3
36841,6374.9
37697,8524.2
38553,9236.9
39409,0.0
40265,5422.4
34,5198.0
890,5231.3
1746,5368.9
2602,6741.8
3458,0.0
4314,5602.6
5170,4866.4
6026,3952.3
6882,3766.1
7738,3718.0
8594,3931.1
9450,0.0
10306,5418.7
11162,5626.3
12018,5703.2
12874,5281.1
13730,5749.2
14586,7031.3
15442,0.0
16298,5437.6
17154,4811.9
18010,3935.4
18866,3719.1
19722,3723.1
20578,4102.1
21434,0.0
22290,5152.7
23146,5357.8
24002,5230.9
24858,5480.3
25714,5197.1
26570,6892.4
27426,0.0
28282,5133.8
29138,4422.3
29994,3952.9
30850,3802.0
31706,3722.4
32562,4123.2
33418,0.0
34274,5485.4
35130,5446.8
35986,5530.0
36842,5406.7
37698,5866.6
38554,7183.0
39410,0.0
40266,5239.2
35,4917.3
891,4956.8
1747,5160.7
2603,5907.6
3459,0.0
4315,4631.8
5171,4923.9
6027,4636.6
6883,4518.4
7739,4673.3
8595,5121.2
9451,0.0
10307,3897.0
11163,4485.0
12019,5330.9
12875,4815.8
13731,5028.9
14587,5841.4
15443,0.0
16299,4753.4
17155,5516.1
18011,4633.4
18867,4538.7
19723,4661.0
20579,5073.0
21435,0.0
22291,4439.7
23147,4842.8
24003,4917.3
24859,4743.9
25715,5199.4
26571,6659.0
27427,0.0
28283,0.0
29139,5089.0
29995,4694.2
30851,4386.0
31707,4644.3
32563,5136.9
33419,0.0
34275,4524.0
35131,4684.8
35987,4769.2
36843,4886.0
37699,5413.9
38555,5583.3
39411,0.0
40267,5367.0
36,7572.1
892,7800.6
1748,8184.9
2604,9533.8
3460,0.0
4316,5715.8
5172,6418.7
6028,6399.9
6884,6051.9
7740,6286.0
8596,6184.8
9452,0.0
10308,5601.6
11164,8036.1
12020,8277.1
12876,8294.3
13732,9006.7
14588,9507.9
15444,0.0
16300,6453.2
17156,7692.5
18012,6031.2
18868,6425.7
19724,6283.5
20580,7102.4
21436,0.0
22292,5604.8
23148,7425.2
24004,7782.0
24860,8025.3
25716,8654.1
26572,9581.5
27428,0.0
28284,5972.2
29140,6363.7
29996,5972.1
30852,6138.6
31708,5778.4
32564,6487.9
33420,0.0
34276,5880.3
35132,7005.9
35988,7170.1
36844,7560.7
37700,8195.6
38556,9229.5
39412,0.0
40268,5252.5
37,3881.0
893,3825.8
1749,4214.8
2605,4745.8
3461,0.0
4317,2386.9
5173,3272.0
6029,3329.4
6885,3411.3
7741,3774.7
8597,3552.3
9453,0.0
10309,2533.1
11165,4293.3
12021,4033.0
12877,4080.6
13733,4328.5
14589,5037.6
15445,0.0
16301,2359.9
17157,3385.1
18013,3298.2
18869,3226.4
19725,3340.5
20581,3680.4
21437,0.0
22293,2420.4
23149,3720.2
24005,3764.9
24861,3998.1
25717,3982.8
26573,5092.3
27429,0.0
28285,2420.4
29141,3404.5
29997,3363.8
30853,3194.6
31709,3439.8
32565,3468.1
33421,0.0
34277,2160.7
35133,3692.4
35989,3608.5
36845,3856.3
37701,3817.2
38557,4437.7
39413,0.0
40269,2534.0
38,7359.2
894,7349.0
1750,7487.9
2606,11051.5
3462,0.0
4318,7182.3
5174,6499.7
6030,5355.7
6886,5355.7
7742,5483.9
8598,6237.4
9454,0.0
10310,6466.1
11166,7826.0
12022,7407.0
